evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-12-A11-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,11,developing,SFI,institution,institution_choice=SFI,30830.0,5.48,0,0,rounds[12].agents[11].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-12-A11-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,11,developing,SFI,contribution,contribution=30830.0,30830.0,5.48,0,0,rounds[12].agents[11].contribution_reasoning,I maintain my recent contribution level based on observed peer behavior and internal beliefs.,93
RB-12-A11-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,11,developing,SFI,belief_strategy,institution_choice=SFI,30830.0,5.48,0,0,rounds[12].agents[11].belief_state.institutional_strategy,"Most peers contribute significantly to SFI, except for a few.",61
RB-12-A11-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,11,developing,SFI,belief_observations,institution_choice=SFI,30830.0,5.48,0,0,rounds[12].agents[11].belief_state.observations,High contributors are mostly from SI institution.,49
RB-12-A12-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,12,developing,SFI,institution,institution_choice=SFI,30824.0,5.0,0,0,rounds[12].agents[12].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-12-A12-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,12,developing,SFI,contribution,contribution=30824.0,30824.0,5.0,0,0,rounds[12].agents[12].contribution_reasoning,"I've chosen to contribute a moderate amount based on my internal beliefs and previous-round peer data, as high contributors are often rewarded with higher payoffs.",163
RB-12-A12-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,12,developing,SFI,belief_strategy,institution_choice=SFI,30824.0,5.0,0,0,rounds[12].agents[12].belief_state.institutional_strategy,Most peers contribute highly in SI institutions.,48
RB-12-A12-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,12,developing,SFI,belief_observations,institution_choice=SFI,30824.0,5.0,0,0,rounds[12].agents[12].belief_state.observations,"High contributors are mostly found in SI, while SFI has low contributors.",73
RB-12-A13-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,13,developed,SI,institution,institution_choice=SI,12000000.0,5.04,0,0,rounds[12].agents[13].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-12-A13-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,13,developed,SI,contribution,contribution=12000000.0,12000000.0,5.04,0,0,rounds[12].agents[13].contribution_reasoning,"Optimizing cumulative payoff by contributing a significant amount, considering my recent contributions and internal beliefs about SI strategy.",142
RB-12-A13-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,13,developed,SI,punishment,assigned_punish_total=500.0,12000000.0,5.04,0,0,rounds[12].agents[13].punishment_reasoning,"Punishing free-riders (Agent 5, Agent 3) and rewarding cooperative agents (Agent 14, Agent 16).",95
RB-12-A13-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,13,developed,SI,deanonymized_punishment,assigned_punish_total=500.0,12000000.0,5.04,0,0,rounds[12].agents[13].deanonymized_punishment_reasoning,"Punishing free-riders (Agent_ID_5, Agent_ID_3) and rewarding cooperative agents (Agent_ID_14, Agent_ID_16).",107
RB-12-A13-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,13,developed,SI,belief_strategy,institution_choice=SI,12000000.0,5.04,0,0,rounds[12].agents[13].belief_state.institutional_strategy,Most contributors are using the SI strategy.,44
RB-12-A13-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,13,developed,SI,belief_observations,institution_choice=SI,12000000.0,5.04,0,0,rounds[12].agents[13].belief_state.observations,High contributions from peers with SI strategy.,47
RB-12-A14-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,14,developed,SI,institution,institution_choice=SI,8000000.0,3.2,0,0,rounds[12].agents[14].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-12-A14-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,14,developed,SI,contribution,contribution=8000000.0,8000000.0,3.2,0,0,rounds[12].agents[14].contribution_reasoning,"Maximize cumulative payoff by contributing a significant amount, aligning with previous rounds' trends and my institution's high-contribution behavior.",151
RB-12-A14-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,14,developed,SI,punishment,assigned_punish_total=0.0,8000000.0,3.2,0,0,rounds[12].agents[14].punishment_reasoning,Punished free-riders and rewarded consistent contributors with high contributions or generous aid packages.,107
RB-12-A14-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,14,developed,SI,deanonymized_punishment,assigned_punish_total=0.0,8000000.0,3.2,0,0,rounds[12].agents[14].deanonymized_punishment_reasoning,Punished free-riders and rewarded consistent contributors with high contributions or generous aid packages.,107
RB-12-A14-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,14,developed,SI,belief_strategy,institution_choice=SI,8000000.0,3.2,0,0,rounds[12].agents[14].belief_state.institutional_strategy,Most contributors follow the Selfish-Institution strategy.,58
RB-12-A14-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,14,developed,SI,belief_observations,institution_choice=SI,8000000.0,3.2,0,0,rounds[12].agents[14].belief_state.observations,High contributions from peers with institutional strategy SI.,61
RB-12-A15-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,15,developing,SFI,institution,institution_choice=SFI,44795.0,5.0,0,0,rounds[12].agents[15].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-12-A15-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,15,developing,SFI,contribution,contribution=44795.0,44795.0,5.0,0,0,rounds[12].agents[15].contribution_reasoning,"I'll contribute a moderate amount based on past rounds, considering my institution's high-contributor strategy and previous contributions.",138
RB-12-A15-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,15,developing,SFI,belief_strategy,institution_choice=SFI,44795.0,5.0,0,0,rounds[12].agents[15].belief_state.institutional_strategy,Most peers contribute highly in the SI institution.,51
RB-12-A15-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,15,developing,SFI,belief_observations,institution_choice=SFI,44795.0,5.0,0,0,rounds[12].agents[15].belief_state.observations,"High contributors in SI are common, while SFI has low contributors.",67
RB-12-A16-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,16,developed,SI,institution,institution_choice=SI,12000000.0,5.0,0,0,rounds[12].agents[16].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-12-A16-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,16,developed,SI,contribution,contribution=12000000.0,12000000.0,5.0,0,0,rounds[12].agents[16].contribution_reasoning,"Consistent with past contributions and peer behavior, maximizing cumulative payoff.",83
RB-12-A16-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,16,developed,SI,punishment,assigned_punish_total=300.0,12000000.0,5.0,0,0,rounds[12].agents[16].punishment_reasoning,Punished free-riders and rewarded those who met or exceeded their claimed contribution levels.,94
RB-12-A16-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,16,developed,SI,deanonymized_punishment,assigned_punish_total=300.0,12000000.0,5.0,0,0,rounds[12].agents[16].deanonymized_punishment_reasoning,Punished free-riders and rewarded those who met or exceeded their claimed contribution levels.,94
RB-12-A16-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,16,developed,SI,belief_strategy,institution_choice=SI,12000000.0,5.0,0,0,rounds[12].agents[16].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-12-A16-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,16,developed,SI,belief_observations,institution_choice=SI,12000000.0,5.0,0,0,rounds[12].agents[16].belief_state.observations,High contributions from peers with SI strategy.,47
RB-12-A17-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,17,developing,SFI,institution,institution_choice=SFI,30830.0,5.0,0,0,rounds[12].agents[17].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-12-A17-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,17,developing,SFI,contribution,contribution=30830.0,30830.0,5.0,0,0,rounds[12].agents[17].contribution_reasoning,I contributed a moderate amount based on past performance and institutional strategy.,85
RB-12-A17-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,17,developing,SFI,belief_strategy,institution_choice=SFI,30830.0,5.0,0,0,rounds[12].agents[17].belief_state.institutional_strategy,Most peers contribute highly in the SI institution.,51
RB-12-A17-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,17,developing,SFI,belief_observations,institution_choice=SFI,30830.0,5.0,0,0,rounds[12].agents[17].belief_state.observations,"High contributors in SI are rewarded, while low contributors in SFI are penalized.",82
RB-12-A18-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,18,developing,SFI,institution,institution_choice=SFI,300000.0,6.56,0,0,rounds[12].agents[18].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-12-A18-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,18,developing,SFI,contribution,contribution=300000.0,300000.0,6.56,0,0,rounds[12].agents[18].contribution_reasoning,I aim to contribute a moderate amount while balancing immediate resilience needs and long-run cooperation incentives.,117
RB-12-A18-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,18,developing,SFI,belief_strategy,institution_choice=SFI,300000.0,6.56,0,0,rounds[12].agents[18].belief_state.institutional_strategy,Most peers contribute highly in SI institutions.,48
RB-12-A18-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,18,developing,SFI,belief_observations,institution_choice=SFI,300000.0,6.56,0,0,rounds[12].agents[18].belief_state.observations,"High contributors are mostly found in SI, while SFI has low contributors.",73
RB-12-A19-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,19,developing,SFI,institution,institution_choice=SFI,1069.0,5.0,0,0,rounds[12].agents[19].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-12-A19-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,19,developing,SFI,contribution,contribution=1069.0,1069.0,5.0,0,0,rounds[12].agents[19].contribution_reasoning,"I contribute a moderate amount to balance my own interests with cooperation incentives, consistent with past behavior and institutional strategy.",145
RB-12-A19-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,19,developing,SFI,belief_strategy,institution_choice=SFI,1069.0,5.0,0,0,rounds[12].agents[19].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-12-A19-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,19,developing,SFI,belief_observations,institution_choice=SFI,1069.0,5.0,0,0,rounds[12].agents[19].belief_state.observations,High contributors are mostly from the SI institution.,53
RB-12-A20-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,20,developing,SFI,institution,institution_choice=SFI,120000.0,7.04,0,0,rounds[12].agents[20].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-12-A20-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,20,developing,SFI,contribution,contribution=120000.0,120000.0,7.04,0,0,rounds[12].agents[20].contribution_reasoning,I maintain my previous contribution level as it balances immediate resilience needs with long-run cooperation incentives.,121
RB-12-A20-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,20,developing,SFI,belief_strategy,institution_choice=SFI,120000.0,7.04,0,0,rounds[12].agents[20].belief_state.institutional_strategy,Players with high contributions are likely cooperative.,55
RB-12-A20-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,20,developing,SFI,belief_observations,institution_choice=SFI,120000.0,7.04,0,0,rounds[12].agents[20].belief_state.observations,"High contributors in SI institutions, low contributors in SFI.",62
RB-12-A21-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,21,developed,SI,institution,institution_choice=SI,12000000.0,3.0,0,0,rounds[12].agents[21].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-12-A21-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,21,developed,SI,contribution,contribution=12000000.0,12000000.0,3.0,0,0,rounds[12].agents[21].contribution_reasoning,Maximize cumulative payoff by contributing at maximum capacity while considering institutional strategy and peer data.,118
RB-12-A21-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,21,developed,SI,punishment,assigned_punish_total=8.0,12000000.0,3.0,0,0,rounds[12].agents[21].punishment_reasoning,Punishing free-riders and rewarding generous contributors to promote cooperation and fairness in our coalition.,111
RB-12-A21-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,21,developed,SI,deanonymized_punishment,assigned_punish_total=8.0,12000000.0,3.0,0,0,rounds[12].agents[21].deanonymized_punishment_reasoning,Punishing free-riders and rewarding generous contributors to promote cooperation and fairness in our coalition.,111
RB-12-A21-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,21,developed,SI,belief_strategy,institution_choice=SI,12000000.0,3.0,0,0,rounds[12].agents[21].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-12-A21-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,21,developed,SI,belief_observations,institution_choice=SI,12000000.0,3.0,0,0,rounds[12].agents[21].belief_state.observations,High contributions from peers with SI strategy.,47
RB-12-A22-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,22,developed,SI,institution,institution_choice=SI,20000000.0,5.84,0,0,rounds[12].agents[22].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-12-A22-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,22,developed,SI,contribution,contribution=20000000.0,20000000.0,5.84,0,0,rounds[12].agents[22].contribution_reasoning,"Considering my institution's history of cooperation and the current peer data, I choose a moderate contribution to maintain credibility while minimizing costs.",159
RB-12-A22-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,22,developed,SI,punishment,assigned_punish_total=160000.0,20000000.0,5.84,0,0,rounds[12].agents[22].punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain balance in contributions.,92
RB-12-A22-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,22,developed,SI,deanonymized_punishment,assigned_punish_total=160000.0,20000000.0,5.84,0,0,rounds[12].agents[22].deanonymized_punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain balance in contributions.,92
RB-12-A22-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,22,developed,SI,belief_strategy,institution_choice=SI,20000000.0,5.84,0,0,rounds[12].agents[22].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-12-A22-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,22,developed,SI,belief_observations,institution_choice=SI,20000000.0,5.84,0,0,rounds[12].agents[22].belief_state.observations,"High contributions from most peers, except for a few.",53
RB-12-A23-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,23,developed,SI,institution,institution_choice=SI,12000000.0,5.0,0,0,rounds[12].agents[23].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-12-A23-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,23,developed,SI,contribution,contribution=12000000.0,12000000.0,5.0,0,0,rounds[12].agents[23].contribution_reasoning,"Maximize cumulative payoff by contributing a significant amount, considering the high MCPR and previous contributions from peers.",129
RB-12-A23-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,23,developed,SI,punishment,assigned_punish_total=15000.0,12000000.0,5.0,0,0,rounds[12].agents[23].punishment_reasoning,Punished free-riders and rewarded generous contributors to maintain cooperation in the group.,93
RB-12-A23-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,23,developed,SI,deanonymized_punishment,assigned_punish_total=15000.0,12000000.0,5.0,0,0,rounds[12].agents[23].deanonymized_punishment_reasoning,Punished free-riders and rewarded generous contributors to maintain cooperation in the group.,93
RB-12-A23-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,23,developed,SI,belief_strategy,institution_choice=SI,12000000.0,5.0,0,0,rounds[12].agents[23].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-12-A23-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,23,developed,SI,belief_observations,institution_choice=SI,12000000.0,5.0,0,0,rounds[12].agents[23].belief_state.observations,High contributions from peers with SI strategy.,47
RB-12-A24-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,24,developing,SFI,institution,institution_choice=SFI,128246.0,5.24,0,0,rounds[12].agents[24].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-12-A24-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,24,developing,SFI,contribution,contribution=128246.0,128246.0,5.24,0,0,rounds[12].agents[24].contribution_reasoning,"Choose a contribution that balances self-interest with cooperation incentives, considering past round data and internal beliefs.",128
RB-12-A24-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,24,developing,SFI,belief_strategy,institution_choice=SFI,128246.0,5.24,0,0,rounds[12].agents[24].belief_state.institutional_strategy,Most peers contribute highly in the SI institution.,51
RB-12-A24-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,24,developing,SFI,belief_observations,institution_choice=SFI,128246.0,5.24,0,0,rounds[12].agents[24].belief_state.observations,"High contributors in SI, low contributors in SFI.",49
RB-12-A25-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,25,developed,SI,institution,institution_choice=SI,5000000.0,5.64,0,0,rounds[12].agents[25].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-12-A25-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,25,developed,SI,contribution,contribution=5000000.0,5000000.0,5.64,0,0,rounds[12].agents[25].contribution_reasoning,"I contribute a moderate amount to balance self-interest and cooperation, considering my previous contributions and the group's average contribution.",148
RB-12-A25-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,25,developed,SI,punishment,assigned_punish_total=11.0,5000000.0,5.64,0,0,rounds[12].agents[25].punishment_reasoning,Punishing free-riders and rewarding generous contributors to promote fairness and cooperation.,94
RB-12-A25-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,25,developed,SI,deanonymized_punishment,assigned_punish_total=11.0,5000000.0,5.64,0,0,rounds[12].agents[25].deanonymized_punishment_reasoning,Punishing free-riders and rewarding generous contributors to promote fairness and cooperation.,94
RB-12-A25-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,25,developed,SI,belief_strategy,institution_choice=SI,5000000.0,5.64,0,0,rounds[12].agents[25].belief_state.institutional_strategy,Agents contribute based on institutional strategy (SI or SFI).,62
RB-12-A25-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,25,developed,SI,belief_observations,institution_choice=SI,5000000.0,5.64,0,0,rounds[12].agents[25].belief_state.observations,"High contributors in SI are rewarded, while low contributors in SFI are penalized.",82
RB-13-A0-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,0,developing,SFI,institution,institution_choice=SFI,150000.0,7.04,0,0,rounds[13].agents[0].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-13-A0-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,0,developing,SFI,contribution,contribution=150000.0,150000.0,7.04,0,0,rounds[13].agents[0].contribution_reasoning,Optimizing for cumulative payoff by choosing a contribution that balances immediate resilience needs against long-run cooperation incentives.,141
RB-13-A0-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,0,developing,SFI,belief_strategy,institution_choice=SFI,150000.0,7.04,0,0,rounds[13].agents[0].belief_state.institutional_strategy,Most peers contribute highly to the SI institution.,51
RB-13-A0-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,0,developing,SFI,belief_observations,institution_choice=SFI,150000.0,7.04,0,0,rounds[13].agents[0].belief_state.observations,"High contributors to SI are rewarded, while low contributors to SFI are penalized.",82
RB-13-A1-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,1,developing,SFI,institution,institution_choice=SFI,1069.0,5.12,0,0,rounds[13].agents[1].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-13-A1-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,1,developing,SFI,contribution,contribution=1069.0,1069.0,5.12,0,0,rounds[13].agents[1].contribution_reasoning,Stick to a consistent contribution based on past behavior and maximize cumulative payoff.,89
RB-13-A1-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,1,developing,SFI,belief_strategy,institution_choice=SFI,1069.0,5.12,0,0,rounds[13].agents[1].belief_state.institutional_strategy,Most peers follow SI strategy.,30
RB-13-A1-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,1,developing,SFI,belief_observations,institution_choice=SFI,1069.0,5.12,0,0,rounds[13].agents[1].belief_state.observations,"High contributors mostly use SI, while low contributors use SFI.",64
