evidence_id,round_number,agent_id,institution_choice,kind,bad_rep_prev,rep_drop_prev,gossip_prev,contribution,prop,motifs,text_excerpt,source_path
RB-16-A22-punishment,16,22,SI,punishment,1,1,0,,0.2068530797662087,opportunistic,Punishing free-riders and rewarding high contributors to maintain a cooperative environment within the SI institution.,rounds[16].agents[22].punishment_reasoning
RB-16-A22-belief_strategy,16,22,SI,belief_strategy,1,1,0,,0.2068530797662087,,Most contributors are using the SI strategy.,rounds[16].agents[22].belief_state.institutional_strategy
RB-16-A22-belief_observations,16,22,SI,belief_observations,1,1,0,,0.2068530797662087,,"High contributions from peers 3, 6, 21, and 25.",rounds[16].agents[22].belief_state.observations
RB-16-A23-punishment,16,23,SI,punishment,0,0,0,,0.2344565241968463,opportunistic,"Focused on punishing free-riders and rewarding cooperative peers, with emphasis on consistency between stated intent and action.",rounds[16].agents[23].punishment_reasoning
RB-16-A25-punishment,16,25,SI,punishment,0,0,0,,0.4040019283658442,opportunistic,Focused on punishing free-riders and rewarding high contributors.,rounds[16].agents[25].punishment_reasoning
RB-17-A0-belief_strategy,17,0,SFI,belief_strategy,0,0,0,,0.0,conformity,Most peers are contributing highly in the SI institution.,rounds[17].agents[0].belief_state.institutional_strategy
RB-17-A0-belief_observations,17,0,SFI,belief_observations,0,0,0,,0.0,named_agents,Agent 8 and Agent 1 contributed very little in SFI.,rounds[17].agents[0].belief_state.observations
RB-17-A2-punishment,17,2,SI,punishment,0,0,0,,0.1174948724611018,opportunistic,Targeted punishments towards free-riders and generous rewards for high contributors to maintain institutional credibility and promote cooperation.,rounds[17].agents[2].punishment_reasoning
RB-17-A3-punishment,17,3,SI,punishment,0,0,0,,0.2944401225944181,future_rounds|opportunistic,Punishing free-riders and rewarding cooperative agents to maintain institutional credibility and promote long-term climate stability.,rounds[17].agents[3].punishment_reasoning
RB-17-A5-punishment,17,5,SI,punishment,0,0,0,,0.1531123978820689,opportunistic,Punishing free-riders and rewarding a generous contributor to promote cooperation within the SI institution.,rounds[17].agents[5].punishment_reasoning
RB-17-A6-punishment,17,6,SI,punishment,0,0,0,,0.3955953249078994,fairness|opportunistic,Punished free-riders and rewarded high contributors to promote a fair distribution of resources.,rounds[17].agents[6].punishment_reasoning
RB-17-A9-contribution,17,9,SFI,contribution,0,1,0,,0.385329196365685,,"I'll contribute a moderate amount to balance my immediate needs with long-run cooperation incentives, considering our group's past contributions and MCPR.",rounds[17].agents[9].contribution_reasoning
RB-17-A9-belief_strategy,17,9,SFI,belief_strategy,0,1,0,,0.385329196365685,,Most contributors are using the SI strategy.,rounds[17].agents[9].belief_state.institutional_strategy
RB-17-A9-belief_observations,17,9,SFI,belief_observations,0,1,0,,0.385329196365685,,High contributors are mostly from the SI institution.,rounds[17].agents[9].belief_state.observations
RB-17-A10-punishment,17,10,SI,punishment,0,0,0,,0.2909433310149258,fairness|opportunistic,Punishing free-riders and rewarding high contributors to maintain a fair and cooperative environment within our institution.,rounds[17].agents[10].punishment_reasoning
RB-17-A12-contribution,17,12,SFI,contribution,1,0,1,,5.690042407106494,opportunistic,"My institution is SFI, and I am a developing country with a high vulnerability index, so I will contribute my maximum budget to maximize my cumulative payoff.",rounds[17].agents[12].contribution_reasoning
RB-17-A12-belief_strategy,17,12,SFI,belief_strategy,1,0,1,,5.690042407106494,,Most peers contribute highly in SI institutions.,rounds[17].agents[12].belief_state.institutional_strategy
RB-17-A12-belief_observations,17,12,SFI,belief_observations,1,0,1,,5.690042407106494,,High contributors are mostly found in SI institutions.,rounds[17].agents[12].belief_state.observations
RB-17-A13-punishment,17,13,SI,punishment,0,0,0,,0.1330915620606977,opportunistic,"Focused on punishing free-riders and rewarding high contributors within the SI institution, considering their contributions and stated intentions.",rounds[17].agents[13].punishment_reasoning
RB-17-A14-contribution,17,14,SI,contribution,1,1,1,,0.1308247973808868,,"Follows my institution's SI strategy to contribute a significant amount, considering past rounds' behavior and internal beliefs.",rounds[17].agents[14].contribution_reasoning
RB-17-A14-punishment,17,14,SI,punishment,1,1,1,,0.1308247973808868,opportunistic,Punished free-riders and rewarded high contributors to maintain cooperation within our institution.,rounds[17].agents[14].punishment_reasoning
RB-17-A14-belief_strategy,17,14,SI,belief_strategy,1,1,1,,0.1308247973808868,,Most contributors are using the Strategy Incentivization (SI) framework.,rounds[17].agents[14].belief_state.institutional_strategy
RB-17-A14-belief_observations,17,14,SI,belief_observations,1,1,1,,0.1308247973808868,,"High contributions from peers in the SI framework, while some peers in SFI framework show low or no contribution.",rounds[17].agents[14].belief_state.observations
RB-17-A15-contribution,17,15,SFI,contribution,0,1,0,,0.209987547738419,,I balance immediate resilience needs with long-run cooperation incentives by contributing a moderate amount.,rounds[17].agents[15].contribution_reasoning
RB-17-A15-belief_strategy,17,15,SFI,belief_strategy,0,1,0,,0.209987547738419,,Most peers contribute highly in the SI institution.,rounds[17].agents[15].belief_state.institutional_strategy
RB-17-A15-belief_observations,17,15,SFI,belief_observations,0,1,0,,0.209987547738419,,"High contributors in SI are rewarded, while low contributors in SFI are penalized.",rounds[17].agents[15].belief_state.observations
RB-17-A16-contribution,17,16,SI,contribution,0,0,0,,0.1310943824741796,opportunistic,"I contributed a moderate amount to maintain a balance between cooperation and self-interest, considering the high MCPR.",rounds[17].agents[16].contribution_reasoning
RB-17-A16-punishment,17,16,SI,punishment,0,0,0,,0.1310943824741796,opportunistic,"Punished free-riders, rewarded high contributors for their generosity and commitment to cooperation.",rounds[17].agents[16].punishment_reasoning
RB-17-A17-contribution,17,17,SFI,contribution,0,0,0,,0.016070401479302,opportunistic,I'll contribute a moderate amount to maintain consistency with my recent contributions and maximize my payoff.,rounds[17].agents[17].contribution_reasoning
RB-17-A21-contribution,17,21,SI,contribution,0,0,0,,0.3257441723884371,opportunistic,"I maximize my payoff by contributing the maximum allowed, given the high MCPR and previous contributions from peers.",rounds[17].agents[21].contribution_reasoning
RB-17-A21-punishment,17,21,SI,punishment,0,0,0,,0.3257441723884371,opportunistic,Punished free-riders and rewarded high contributors to maintain strict institutional strategy.,rounds[17].agents[21].punishment_reasoning
RB-17-A22-punishment,17,22,SI,punishment,0,0,0,,0.1702369394418669,opportunistic,Punishing free-riders while rewarding high contributors to maintain cooperation within SI peers.,rounds[17].agents[22].punishment_reasoning
RB-17-A23-contribution,17,23,SI,contribution,0,0,0,,0.5131808353606901,opportunistic,"I've chosen to contribute a significant amount to maximize my payoff while also supporting emissions reduction, as my MCPR is relatively high.",rounds[17].agents[23].contribution_reasoning
RB-17-A23-punishment,17,23,SI,punishment,0,0,0,,0.5131808353606901,opportunistic,Focused on punishing free-riders and rewarding high contributors.,rounds[17].agents[23].punishment_reasoning
RB-17-A25-punishment,17,25,SI,punishment,0,0,0,,0.2543010139582706,opportunistic,Punished free-riders and rewarded high contributors consistent with the SI institutional strategy.,rounds[17].agents[25].punishment_reasoning
RB-18-A0-contribution,18,0,SFI,contribution,0,1,0,,0.0,,"Given a low MCPR of 0.1143, it is rational to contribute minimally.",rounds[18].agents[0].contribution_reasoning
RB-18-A0-belief_strategy,18,0,SFI,belief_strategy,0,1,0,,0.0,,Most peers contribute highly to SI institutions.,rounds[18].agents[0].belief_state.institutional_strategy
RB-18-A0-belief_observations,18,0,SFI,belief_observations,0,1,0,,0.0,,"High contributors in SI, low contributors in SFI.",rounds[18].agents[0].belief_state.observations
RB-18-A2-punishment,18,2,SI,punishment,0,0,0,,0.0941069761101121,opportunistic,Punishing free-riders while rewarding cooperative peers to maintain a stable environment.,rounds[18].agents[2].punishment_reasoning
RB-18-A3-punishment,18,3,SI,punishment,0,0,0,,1.9159255903452943,future_rounds|opportunistic,Focused on punishing free-riders and rewarding high contributors to maintain credibility and long-term climate stability.,rounds[18].agents[3].punishment_reasoning
RB-18-A5-contribution,18,5,SI,contribution,0,0,0,,0.22338846422626,reputation_management|future_rounds,"I'll contribute a significant amount to take advantage of the high MCPR and potential reward, while also considering the long-term benefits for my institution's reputation.",rounds[18].agents[5].contribution_reasoning
RB-18-A5-punishment,18,5,SI,punishment,0,0,0,,0.22338846422626,fairness|opportunistic,Punishing free-riders and rewarding cooperative agents to promote fairness and cooperation within the SI institution.,rounds[18].agents[5].punishment_reasoning
RB-18-A6-contribution,18,6,SI,contribution,0,0,1,,0.3516919603216439,opportunistic,I'm choosing a contribution level that balances my self-interest with the need to demonstrate cooperation and set a positive example for other agents.,rounds[18].agents[6].contribution_reasoning
RB-18-A6-punishment,18,6,SI,punishment,0,0,1,,0.3516919603216439,opportunistic,"Punished free-riders who contributed below the group average or whose stated intent does not match their action, while rewarding high contributors who followed the SI strategy.",rounds[18].agents[6].punishment_reasoning
RB-18-A6-belief_strategy,18,6,SI,belief_strategy,0,0,1,,0.3516919603216439,,Most peers follow SI strategy.,rounds[18].agents[6].belief_state.institutional_strategy
RB-18-A6-belief_observations,18,6,SI,belief_observations,0,0,1,,0.3516919603216439,,High contributors are mostly following SI.,rounds[18].agents[6].belief_state.observations
RB-18-A9-contribution,18,9,SFI,contribution,0,0,0,,0.2393790642713169,opportunistic,"I contribute a moderate amount to balance cooperation and self-interest, considering my recent contributions and institution's strategy.",rounds[18].agents[9].contribution_reasoning
RB-18-A10-punishment,18,10,SI,punishment,0,0,0,,0.1203025495555715,opportunistic,Punished free-riders and rewarded high contributors who followed the SI strategy.,rounds[18].agents[10].punishment_reasoning
RB-18-A12-contribution,18,12,SFI,contribution,1,0,1,,0.1956769893185096,,"Based on previous round data, most agents contribute significantly to emissions reduction, so I will match this group average.",rounds[18].agents[12].contribution_reasoning
RB-18-A12-belief_strategy,18,12,SFI,belief_strategy,1,0,1,,0.1956769893185096,,SI: high contributions observed.,rounds[18].agents[12].belief_state.institutional_strategy
RB-18-A12-belief_observations,18,12,SFI,belief_observations,1,0,1,,0.1956769893185096,,"High contributors in SI, low contributors in SFI.",rounds[18].agents[12].belief_state.observations
RB-18-A13-contribution,18,13,SI,contribution,0,0,0,,0.1097727466729811,opportunistic,"I follow my institution's (SI) strategy, contributing a moderate amount to maximize my cumulative payoff.",rounds[18].agents[13].contribution_reasoning
RB-18-A13-punishment,18,13,SI,punishment,0,0,0,,0.1097727466729811,opportunistic,Punished free-riders and rewarded high contributors to maintain cooperation and credibility within SI.,rounds[18].agents[13].punishment_reasoning
RB-18-A13-belief_observations,18,13,SI,belief_observations,0,0,0,,0.1097727466729811,named_agents,"Agent 13 contributed $12,000,000 and received a payoff of $19,153,258.80.",rounds[18].agents[13].belief_state.observations
RB-18-A14-contribution,18,14,SI,contribution,0,0,0,,0.12553703978449,opportunistic,"I've chosen to contribute a moderate amount based on previous round data and internal beliefs, considering both self-interest and institutional credibility.",rounds[18].agents[14].contribution_reasoning
RB-18-A14-punishment,18,14,SI,punishment,0,0,0,,0.12553703978449,fairness|opportunistic,Punishing free-riders and rewarding generous contributors to maintain a fair and cooperative environment within our institution.,rounds[18].agents[14].punishment_reasoning
RB-18-A15-belief_observations,18,15,SFI,belief_observations,0,0,0,,0.1918750772639819,named_agents,Agent 15 contributed significantly to the SFI institution.,rounds[18].agents[15].belief_state.observations
RB-18-A16-contribution,18,16,SI,contribution,0,0,0,,0.1084092584149463,opportunistic,"I'll contribute a moderate amount to avoid free-riding and maintain credibility, as per my institutional strategy.",rounds[18].agents[16].contribution_reasoning
RB-18-A16-punishment,18,16,SI,punishment,0,0,0,,0.1084092584149463,fairness|opportunistic,Punished free-riders and rewarded generous contributors to maintain a fair balance in contributions within our institution (SI).,rounds[18].agents[16].punishment_reasoning
RB-18-A17-contribution,18,17,SFI,contribution,0,1,0,,0.0151680831088097,,I contributed a moderate amount based on my previous contributions and the MCPR.,rounds[18].agents[17].contribution_reasoning
RB-18-A17-belief_strategy,18,17,SFI,belief_strategy,0,1,0,,0.0151680831088097,,Most peers contribute high amounts to the institution.,rounds[18].agents[17].belief_state.institutional_strategy
RB-18-A17-belief_observations,18,17,SFI,belief_observations,0,1,0,,0.0151680831088097,named_agents,"Agent 17 contributed significantly, but Agent 0 and others did not.",rounds[18].agents[17].belief_state.observations
RB-18-A18-contribution,18,18,SFI,contribution,0,0,0,,0.6067459776521439,conformity,Matching the group average contribution to maximize cumulative payoff.,rounds[18].agents[18].contribution_reasoning
RB-18-A20-contribution,18,20,SFI,contribution,0,0,0,,0.4563506466684019,conformity,Contribution is based on the group's average contribution from the previous round.,rounds[18].agents[20].contribution_reasoning
RB-18-A21-punishment,18,21,SI,punishment,0,0,0,,0.4795782560680878,opportunistic,Punished free-riders who contributed below the group average or had mismatched stated intent. Rewarded a generous contributor.,rounds[18].agents[21].punishment_reasoning
RB-18-A22-punishment,18,22,SI,punishment,0,0,0,,0.1731240696884765,opportunistic,Focused on punishing free-riders and rewarding high contributors.,rounds[18].agents[22].punishment_reasoning
RB-18-A23-contribution,18,23,SI,contribution,0,1,0,,0.2872952226209883,reputation_management,I'll contribute a significant amount to take advantage of the high MCPR and maintain my institution's reputation for cooperation.,rounds[18].agents[23].contribution_reasoning
RB-18-A23-punishment,18,23,SI,punishment,0,1,0,,0.2872952226209883,opportunistic,Punished free-riders and rewarded high contributors who demonstrated cooperation and selflessness.,rounds[18].agents[23].punishment_reasoning
RB-18-A23-belief_strategy,18,23,SI,belief_strategy,0,1,0,,0.2872952226209883,,Most contributors follow the SI strategy.,rounds[18].agents[23].belief_state.institutional_strategy
RB-18-A23-belief_observations,18,23,SI,belief_observations,0,1,0,,0.2872952226209883,,High contributions from peers with SI strategy.,rounds[18].agents[23].belief_state.observations
RB-18-A25-punishment,18,25,SI,punishment,0,0,0,,0.1996263849362149,reputation_management|opportunistic,"Punish free-riders, reward high contributors for maintaining institutional reputation.",rounds[18].agents[25].punishment_reasoning
RB-19-A0-contribution,19,0,SFI,contribution,1,1,1,,0.0,,"Given low MCPR and previous rounds' behavior, I choose to contribute minimally.",rounds[19].agents[0].contribution_reasoning
RB-19-A0-belief_strategy,19,0,SFI,belief_strategy,1,1,1,,0.0,,Most peers contribute highly in the SI institution.,rounds[19].agents[0].belief_state.institutional_strategy
RB-19-A0-belief_observations,19,0,SFI,belief_observations,1,1,1,,0.0,,"High contributors in SI, low contributor in SFI.",rounds[19].agents[0].belief_state.observations
RB-19-A2-contribution,19,2,SI,contribution,0,0,0,,0.0858184427130061,opportunistic,"I'm choosing a contribution amount that balances self-interest with cooperation, considering my high wealth and MCPR of 0.1333.",rounds[19].agents[2].contribution_reasoning
RB-19-A2-punishment,19,2,SI,punishment,0,0,0,,0.0858184427130061,opportunistic,"Punish free-riders, reward high contributors for maintaining credibility and cooperation within the institution.",rounds[19].agents[2].punishment_reasoning
RB-19-A3-punishment,19,3,SI,punishment,0,0,0,,0.3382073878081916,opportunistic,Punished free-riders and rewarded high contributors to promote cooperation and credibility within the SI institution.,rounds[19].agents[3].punishment_reasoning
RB-19-A3-belief_observations,19,3,SI,belief_observations,0,0,0,,0.3382073878081916,opportunistic,"High contributors in SI, defectors and free-riders in SFI.",rounds[19].agents[3].belief_state.observations
RB-19-A4-contribution,19,4,SFI,contribution,0,1,0,,0.5078207219125801,,I contribute based on my recent contributions pattern and institution strategy.,rounds[19].agents[4].contribution_reasoning
RB-19-A4-belief_strategy,19,4,SFI,belief_strategy,0,1,0,,0.5078207219125801,,Most peers contribute highly in the SI institution.,rounds[19].agents[4].belief_state.institutional_strategy
RB-19-A4-belief_observations,19,4,SFI,belief_observations,0,1,0,,0.5078207219125801,,"High contributors in SI are rewarded, while low contributors in SFI are penalized.",rounds[19].agents[4].belief_state.observations
RB-19-A5-punishment,19,5,SI,punishment,0,0,0,,0.1975901278628865,opportunistic,Targeted free-riders with low contributions and rewarded a high-contributor to maintain cooperation within SI.,rounds[19].agents[5].punishment_reasoning
RB-19-A6-contribution,19,6,SI,contribution,0,0,0,,0.2332936099983336,opportunistic,Balancing self-interest and cooperation by choosing a moderate contribution.,rounds[19].agents[6].contribution_reasoning
RB-19-A6-punishment,19,6,SI,punishment,0,0,0,,0.2332936099983336,opportunistic,Punished free-riders and rewarded cooperative agents based on current-round contributions and stated intent.,rounds[19].agents[6].punishment_reasoning
RB-19-A7-contribution,19,7,SFI,contribution,0,1,0,,0.3062157599744387,,I've chosen a moderate contribution based on past SFI institution behavior and my internal belief that most contributors are from SI.,rounds[19].agents[7].contribution_reasoning
RB-19-A7-belief_strategy,19,7,SFI,belief_strategy,0,1,0,,0.3062157599744387,,Most peers contribute highly in institution SI.,rounds[19].agents[7].belief_state.institutional_strategy
RB-19-A7-belief_observations,19,7,SFI,belief_observations,0,1,0,,0.3062157599744387,,"High contributors in SI, low contributors in SFI.",rounds[19].agents[7].belief_state.observations
RB-19-A8-contribution,19,8,SFI,contribution,1,1,1,,0.0191572585184555,,"I followed my institution's strategy and contributed a moderate amount, balancing immediate resilience needs against long-run cooperation incentives.",rounds[19].agents[8].contribution_reasoning
RB-19-A8-belief_strategy,19,8,SFI,belief_strategy,1,1,1,,0.0191572585184555,,Most peers follow SI strategy.,rounds[19].agents[8].belief_state.institutional_strategy
RB-19-A8-belief_observations,19,8,SFI,belief_observations,1,1,1,,0.0191572585184555,,"High contributors in SI, low contributors in SFI.",rounds[19].agents[8].belief_state.observations
RB-19-A10-punishment,19,10,SI,punishment,0,0,0,,0.098711563045843,opportunistic,Punished free-riders and rewarded high contributors to maintain institutional credibility and cooperation within the SI institution.,rounds[19].agents[10].punishment_reasoning
RB-19-A10-belief_observations,19,10,SI,belief_observations,0,0,0,,0.098711563045843,opportunistic,"High contributors in SI, defectors and free-riders in SFI.",rounds[19].agents[10].belief_state.observations
RB-19-A11-contribution,19,11,SFI,contribution,0,0,0,,0.0142701442450328,conformity,"I'll contribute a moderate amount to maintain consistency with my past behavior and institution's average contribution, while also considering the low MCPR.",rounds[19].agents[11].contribution_reasoning
RB-19-A12-contribution,19,12,SFI,contribution,0,0,0,,0.2344766571453511,punishment_avoidance|future_rounds,Low contribution to maintain budget for potential future cooperation and avoid punishment,rounds[19].agents[12].contribution_reasoning
RB-19-A13-punishment,19,13,SI,punishment,0,0,0,,0.0956115095297306,opportunistic,Punishing free-riders and rewarding cooperative agents to maintain institutional stability and credibility within SI.,rounds[19].agents[13].punishment_reasoning
RB-19-A14-punishment,19,14,SI,punishment,0,0,0,,0.3198692260872474,opportunistic,Punished free-riders and rewarded high contributors to maintain cooperation within SI.,rounds[19].agents[14].punishment_reasoning
RB-19-A15-belief_observations,19,15,SFI,belief_observations,0,0,0,,0.1818811174089901,named_agents,Agent 15 contributed significantly to the SFI institution.,rounds[19].agents[15].belief_state.observations
RB-19-A16-punishment,19,16,SI,punishment,0,0,0,,0.0775958012829156,opportunistic,Punished free-riders and rewarded generous contributors to maintain cooperation within SI institution.,rounds[19].agents[16].punishment_reasoning
RB-19-A16-belief_observations,19,16,SI,belief_observations,0,0,0,,0.0775958012829156,opportunistic,"High contributors in SI, defectors and free-riders in SFI.",rounds[19].agents[16].belief_state.observations
RB-19-A21-punishment,19,21,SI,punishment,0,0,0,,0.282676956811446,future_rounds|opportunistic,"I focused on punishing free-riders and rewarding high contributors to promote cooperation and long-term climate stability within our institution, SI.",rounds[19].agents[21].punishment_reasoning
RB-19-A22-punishment,19,22,SI,punishment,0,0,0,,0.2108822976869132,opportunistic,Punishing free-riders and rewarding high contributors to maintain cooperation within the SI institution.,rounds[19].agents[22].punishment_reasoning
RB-19-A23-punishment,19,23,SI,punishment,0,0,0,,0.2478073109823833,opportunistic,Punishing free-riders and rewarding high contributors to maintain cooperation and institutional stability.,rounds[19].agents[23].punishment_reasoning
RB-19-A25-contribution,19,25,SI,contribution,0,0,0,,0.4090569499266659,conformity|opportunistic,"I'll contribute a significant amount to maximize my cumulative payoff, considering the high MCPR and previous rounds' group average contribution.",rounds[19].agents[25].contribution_reasoning
RB-19-A25-punishment,19,25,SI,punishment,0,0,0,,0.4090569499266659,opportunistic,Punished free-riders and rewarded contributors who demonstrated cooperative behavior.,rounds[19].agents[25].punishment_reasoning
RB-20-A0-contribution,20,0,SFI,contribution,1,0,1,,0.0,,"Given low MCPR and no apparent pressure from peers, I choose to contribute minimally.",rounds[20].agents[0].contribution_reasoning
RB-20-A0-belief_strategy,20,0,SFI,belief_strategy,1,0,1,,0.0,,Most peers contribute highly in institution SI.,rounds[20].agents[0].belief_state.institutional_strategy
RB-20-A0-belief_observations,20,0,SFI,belief_observations,1,0,1,,0.0,,"High contributors in SI, defectors in SFI.",rounds[20].agents[0].belief_state.observations
RB-20-A2-contribution,20,2,SI,contribution,0,0,0,,0.0758814298760486,opportunistic,"I'll contribute a moderate amount to avoid free-riding and maintain credibility, based on my institution's typical strategy and high MCPR.",rounds[20].agents[2].contribution_reasoning
RB-20-A2-punishment,20,2,SI,punishment,0,0,0,,0.0758814298760486,opportunistic,Punishing free-riders and rewarding high contributors to maintain cooperation within the institution.,rounds[20].agents[2].punishment_reasoning
RB-20-A3-punishment,20,3,SI,punishment,0,0,0,,0.2668579871598941,opportunistic,Punished free-riders and rewarded high contributors to maintain group stability and credibility.,rounds[20].agents[3].punishment_reasoning
RB-20-A4-belief_observations,20,4,SFI,belief_observations,0,0,0,,0.4841474226135299,named_agents,"Agent 0 and Agent 18 have not contributed at all, indicating defector behavior.",rounds[20].agents[4].belief_state.observations
RB-20-A5-contribution,20,5,SI,contribution,0,0,0,,0.1060491061776577,opportunistic,"I'll contribute a moderate amount to avoid free-riding and maintain credibility, as most contributors are using the Strategy Incentive (SI) approach.",rounds[20].agents[5].contribution_reasoning
RB-20-A5-punishment,20,5,SI,punishment,0,0,0,,0.1060491061776577,opportunistic,Punishing free-riders and rewarding high contributors to maintain cooperation within the institution.,rounds[20].agents[5].punishment_reasoning
RB-20-A6-punishment,20,6,SI,punishment,0,0,0,,0.24556855328005,named_agents|opportunistic,"I punished free-riders who contributed below the group average, while rewarding Agent 21 for their generosity.",rounds[20].agents[6].punishment_reasoning
RB-20-A10-punishment,20,10,SI,punishment,0,0,0,,0.1325577617103251,opportunistic,Targeting free-riders and rewarding cooperative agents to maintain group stability.,rounds[20].agents[10].punishment_reasoning
RB-20-A10-belief_observations,20,10,SI,belief_observations,0,0,0,,0.1325577617103251,opportunistic,"High contributions from top peers, with some defectors and free-riders.",rounds[20].agents[10].belief_state.observations
RB-20-A12-contribution,20,12,SFI,contribution,0,0,0,,0.5197462834031616,conformity,"I'll contribute a moderate amount, slightly above the previous round's group average contribution.",rounds[20].agents[12].contribution_reasoning
RB-20-A13-contribution,20,13,SI,contribution,0,1,0,,0.0702563042107039,conformity,"I have chosen to contribute $10 billion based on the high MCPR of 0.1333 and the previous round's group average contribution of $18,134,018.82.",rounds[20].agents[13].contribution_reasoning
RB-20-A13-punishment,20,13,SI,punishment,0,1,0,,0.0702563042107039,future_rounds|opportunistic,"Punished free-riders and rewarded generous contributors, focusing on cooperation and long-term climate stability.",rounds[20].agents[13].punishment_reasoning
RB-20-A13-belief_strategy,20,13,SI,belief_strategy,0,1,0,,0.0702563042107039,,Most peers follow a Selfish-Institutional (SI) strategy.,rounds[20].agents[13].belief_state.institutional_strategy
RB-20-A13-belief_observations,20,13,SI,belief_observations,0,1,0,,0.0702563042107039,,High contributors in this round were mostly from the SI group.,rounds[20].agents[13].belief_state.observations
RB-20-A14-punishment,20,14,SI,punishment,0,0,0,,0.1987077157631102,opportunistic,"Punished free-riders in SI institution, rewarded high contributors for their generosity.",rounds[20].agents[14].punishment_reasoning
RB-20-A15-contribution,20,15,SFI,contribution,0,0,0,,2.784529452178877,opportunistic,"My institution is SFI, and contributing at maximum will maximize my cumulative payoff.",rounds[20].agents[15].contribution_reasoning
RB-20-A15-belief_observations,20,15,SFI,belief_observations,0,0,0,,2.784529452178877,named_agents,Agent 15 contributed significantly to the SFI institution.,rounds[20].agents[15].belief_state.observations
RB-20-A16-contribution,20,16,SI,contribution,0,1,0,,0.0834937606416102,,I contributed a moderate amount to balance individual gain and group stability.,rounds[20].agents[16].contribution_reasoning
RB-20-A16-punishment,20,16,SI,punishment,0,1,0,,0.0834937606416102,future_rounds|opportunistic,Punishing free-riders and rewarding high contributors to promote cooperation and long-term climate stability.,rounds[20].agents[16].punishment_reasoning
RB-20-A16-belief_strategy,20,16,SI,belief_strategy,0,1,0,,0.0834937606416102,,Most contributors follow the SI strategy.,rounds[20].agents[16].belief_state.institutional_strategy
RB-20-A16-belief_observations,20,16,SI,belief_observations,0,1,0,,0.0834937606416102,,High contributions from peers with SI strategy.,rounds[20].agents[16].belief_state.observations
RB-20-A21-contribution,20,21,SI,contribution,1,1,0,,0.4436162276251408,opportunistic,"I've chosen to contribute $30 billion as it balances my self-interest with cooperation, given the high MCPR and previous contributions from peers.",rounds[20].agents[21].contribution_reasoning
RB-20-A21-punishment,20,21,SI,punishment,1,1,0,,0.4436162276251408,opportunistic,Punish free-riders and reward cooperative agents to maintain institutional credibility and long-run climate stability.,rounds[20].agents[21].punishment_reasoning
RB-20-A21-belief_strategy,20,21,SI,belief_strategy,1,1,0,,0.4436162276251408,,Most peers follow the SI strategy.,rounds[20].agents[21].belief_state.institutional_strategy
RB-20-A21-belief_observations,20,21,SI,belief_observations,1,1,0,,0.4436162276251408,,High contributors are mostly following the SI strategy.,rounds[20].agents[21].belief_state.observations
RB-20-A22-punishment,20,22,SI,punishment,0,0,0,,0.1899016107308848,opportunistic,Punishing free-riders who contributed below the group average and rewarding a generous contributor to promote cooperation and high contributions within our SI institution.,rounds[20].agents[22].punishment_reasoning
RB-20-A23-contribution,20,23,SI,contribution,0,1,0,,0.226332984954559,,"I follow my institution's (SI) typical strategy and contribute a moderate amount, as observed from previous rounds.",rounds[20].agents[23].contribution_reasoning
RB-20-A23-punishment,20,23,SI,punishment,0,1,0,,0.226332984954559,opportunistic,"Punished free-riders, rewarded high contributors who demonstrated generosity.",rounds[20].agents[23].punishment_reasoning
RB-20-A23-belief_strategy,20,23,SI,belief_strategy,0,1,0,,0.226332984954559,,Most contributors follow the SI strategy.,rounds[20].agents[23].belief_state.institutional_strategy
RB-20-A23-belief_observations,20,23,SI,belief_observations,0,1,0,,0.226332984954559,,"High contributions are rewarded, while low contributions are penalized.",rounds[20].agents[23].belief_state.observations
RB-20-A24-contribution,20,24,SFI,contribution,0,0,0,,0.0401456329991466,future_rounds,"I contributed a moderate amount to balance my long-term interests with immediate needs, considering the MCPR and past contributions from peers.",rounds[20].agents[24].contribution_reasoning
RB-20-A25-punishment,20,25,SI,punishment,0,0,0,,0.2493800061836099,opportunistic,Punished free-riders (below group average) and rewarded high contributors who maintained credibility.,rounds[20].agents[25].punishment_reasoning
RB-21-A0-contribution,21,0,SFI,contribution,1,0,1,,0.0,,"Given that I have no past contributions and my institution is SFI, which typically faces higher vulnerability and tighter budget constraints, I choose to contribute minimally this round.",rounds[21].agents[0].contribution_reasoning
RB-21-A0-belief_strategy,21,0,SFI,belief_strategy,1,0,1,,0.0,,Most peers contribute highly to SI.,rounds[21].agents[0].belief_state.institutional_strategy
RB-21-A0-belief_observations,21,0,SFI,belief_observations,1,0,1,,0.0,named_agents,Agent 18 and 19 are defectors in SFI.,rounds[21].agents[0].belief_state.observations
RB-21-A1-belief_strategy,21,1,SFI,belief_strategy,0,0,0,,0.0004100907422357,conformity,Most peers are contributing highly to SI institutions.,rounds[21].agents[1].belief_state.institutional_strategy
RB-21-A2-contribution,21,2,SI,contribution,0,0,0,,0.0677818289216158,opportunistic,I contribute a moderate amount to align with past behavior and maximize my payoff.,rounds[21].agents[2].contribution_reasoning
RB-21-A2-punishment,21,2,SI,punishment,0,0,0,,0.0677818289216158,opportunistic,Punishing free-riders who contributed below the group average and rewarding generous contributors from SI.,rounds[21].agents[2].punishment_reasoning
